departement,section_naf,section_libelle,code_idcc,nb_entreprises
94,N,Activités de services administratifs et de soutien,1909,7
94,N,Activités de services administratifs et de soutien,1611,7
94,N,Activités de services administratifs et de soutien,1539,6
94,N,Activités de services administratifs et de soutien,2609,5
94,N,Activités de services administratifs et de soutien,1982,5
94,O,Administration publique,5021,71
94,O,Administration publique,5003,16
94,O,Administration publique,9999,14
94,O,Administration publique,2190,9
94,P,Enseignement,9999,242
94,P,Enseignement,1516,208
94,P,Enseignement,1090,158
94,P,Enseignement,2691,55
94,P,Enseignement,1518,43
94,P,Enseignement,3218,40
94,P,Enseignement,2511,35
94,P,Enseignement,5024,31
94,P,Enseignement,1486,12
94,P,Enseignement,2098,7
94,P,Enseignement,9998,5
94,P,Enseignement,7026,5
94,Q,Santé humaine et action sociale,1147,409
94,Q,Santé humaine et action sociale,1619,345
94,Q,Santé humaine et action sociale,9999,216
94,Q,Santé humaine et action sociale,3127,153
94,Q,Santé humaine et action sociale,0016,134
94,Q,Santé humaine et action sociale,2941,40
94,Q,Santé humaine et action sociale,5021,40
94,Q,Santé humaine et action sociale,1261,35
94,Q,Santé humaine et action sociale,2264,35
94,Q,Santé humaine et action sociale,0413,32
94,Q,Santé humaine et action sociale,0029,28
94,Q,Santé humaine et action sociale,5022,11
94,Q,Santé humaine et action sociale,1518,10
94,Q,Santé humaine et action sociale,1982,5
94,Q,Santé humaine et action sociale,0959,5
94,Q,Santé humaine et action sociale,3016,5
94,R,"Arts, spectacles et activités récréatives",2511,449
94,R,"Arts, spectacles et activités récréatives",3090,225
94,R,"Arts, spectacles et activités récréatives",1285,220
94,R,"Arts, spectacles et activités récréatives",9999,105
94,R,"Arts, spectacles et activités récréatives",1790,60
94,R,"Arts, spectacles et activités récréatives",1518,40
94,R,"Arts, spectacles et activités récréatives",3252,33
94,R,"Arts, spectacles et activités récréatives",7026,30
94,R,"Arts, spectacles et activités récréatives",2717,16
94,R,"Arts, spectacles et activités récréatives",2098,7
94,R,"Arts, spectacles et activités récréatives",5507,6
94,R,"Arts, spectacles et activités récréatives",5021,5
94,R,"Arts, spectacles et activités récréatives",1486,5
94,S,Autres activités de services,2596,617
94,S,Autres activités de services,3032,353
94,S,Autres activités de services,9999,350
94,S,Autres activités de services,1518,93
94,S,Autres activités de services,2002,91
94,S,Autres activités de services,1261,60
94,S,Autres activités de services,0759,45
94,S,Autres activités de services,3127,35
94,S,Autres activités de services,2511,25
94,S,Autres activités de services,1486,23
94,S,Autres activités de services,1686,23
94,S,Autres activités de services,1978,18
94,S,Autres activités de services,2098,16
94,S,Autres activités de services,1561,13
94,S,Autres activités de services,2528,12
94,S,Autres activités de services,1539,10
94,S,Autres activités de services,1483,9
94,S,Autres activités de services,2941,9
94,S,Autres activités de services,3248,8
94,S,Autres activités de services,0029,7
94,S,Autres activités de services,1411,7
94,S,Autres activités de services,3016,6
94,S,Autres activités de services,1516,6
94,S,Autres activités de services,0573,6
94,S,Autres activités de services,3218,5
94,S,Autres activités de services,0247,5
94,S,Autres activités de services,0413,5
94,S,Autres activités de services,1147,5
94,S,Autres activités de services,3043,5
94,,,1596,18
94,,,2420,8
94,,,2596,6
94,,,1979,5
94,,,9999,5
95,A,"Agriculture, sylviculture et pêche",7024,137
95,A,"Agriculture, sylviculture et pêche",8112,20
95,A,"Agriculture, sylviculture et pêche",7026,12
95,A,"Agriculture, sylviculture et pêche",8113,12
95,A,"Agriculture, sylviculture et pêche",9999,11
95,A,"Agriculture, sylviculture et pêche",7025,8
95,A,"Agriculture, sylviculture et pêche",0158,5
95,C,Industrie manufacturière,3248,423
95,C,Industrie manufacturière,0843,356
95,C,Industrie manufacturière,9999,80
95,C,Industrie manufacturière,0184,46
95,C,Industrie manufacturière,1412,32
95,C,Industrie manufacturière,0044,29
95,C,Industrie manufacturière,1411,26
95,C,Industrie manufacturière,0993,25
95,C,Industrie manufacturière,1267,24
95,C,Industrie manufacturière,0573,24
95,C,Industrie manufacturière,1596,23
95,C,Industrie manufacturière,0054,22
95,C,Industrie manufacturière,0292,21
95,C,Industrie manufacturière,1090,16
95,C,Industrie manufacturière,0650,15
95,C,Industrie manufacturière,3109,13
95,C,Industrie manufacturière,0247,12
95,C,Industrie manufacturière,1286,12
95,C,Industrie manufacturière,1747,11
95,C,Industrie manufacturière,0158,10
95,C,Industrie manufacturière,2609,10
95,C,Industrie manufacturière,2420,10
95,C,Industrie manufacturière,0045,10
95,C,Industrie manufacturière,3249,9
95,C,Industrie manufacturière,3251,9
95,C,Industrie manufacturière,0018,8
95,C,Industrie manufacturière,0489,8
95,C,Industrie manufacturière,1404,8
95,C,Industrie manufacturière,0953,7
95,C,Industrie manufacturière,1555,7
95,C,Industrie manufacturière,3255,7
95,C,Industrie manufacturière,1499,6
95,C,Industrie manufacturière,1396,6
95,C,Industrie manufacturière,9998,5
95,C,Industrie manufacturière,0804,5
95,E,"Production et distribution d'eau ; assainissement, déchets",0637,27
95,E,"Production et distribution d'eau ; assainissement, déchets",5021,26
95,E,"Production et distribution d'eau ; assainissement, déchets",2149,18
95,E,"Production et distribution d'eau ; assainissement, déchets",2272,16
95,E,"Production et distribution d'eau ; assainissement, déchets",1597,10
95,E,"Production et distribution d'eau ; assainissement, déchets",2609,10
95,E,"Production et distribution d'eau ; assainissement, déchets",1596,8
95,E,"Production et distribution d'eau ; assainissement, déchets",9999,8
95,E,"Production et distribution d'eau ; assainissement, déchets",2420,7
95,E,"Production et distribution d'eau ; assainissement, déchets",2147,6
95,F,Construction,1596,3680
95,F,Construction,2420,2049
95,F,Construction,2609,1250
95,F,Construction,9999,702
95,F,Construction,1597,610
95,F,Construction,1843,277
95,F,Construction,1702,107
95,F,Construction,3248,92
95,F,Construction,2614,78
95,F,Construction,3212,72
95,F,Construction,2148,37
95,F,Construction,9998,36
95,F,Construction,1412,21
95,F,Construction,1486,17
95,F,Construction,1512,16
95,F,Construction,0998,14
95,F,Construction,0804,14
95,F,Construction,1404,8
95,F,Construction,1256,8
95,F,Construction,0054,6
95,F,Construction,3222,5
95,F,Construction,2098,5
95,G,Commerce ; réparation d'automobiles et de motocycles,1090,1001
95,G,Commerce ; réparation d'automobiles et de motocycles,0573,701
95,G,Commerce ; réparation d'automobiles et de motocycles,1505,467
95,G,Commerce ; réparation d'automobiles et de motocycles,2216,340
95,G,Commerce ; réparation d'automobiles et de motocycles,1996,302
95,G,Commerce ; réparation d'automobiles et de motocycles,9999,294
95,G,Commerce ; réparation d'automobiles et de motocycles,1517,236
95,G,Commerce ; réparation d'automobiles et de motocycles,1431,192
95,G,Commerce ; réparation d'automobiles et de motocycles,1483,133
95,G,Commerce ; réparation d'automobiles et de motocycles,3237,125
95,G,Commerce ; réparation d'automobiles et de motocycles,0043,94
95,G,Commerce ; réparation d'automobiles et de motocycles,3248,86
95,G,Commerce ; réparation d'automobiles et de motocycles,2198,81
95,G,Commerce ; réparation d'automobiles et de motocycles,1978,79
95,G,Commerce ; réparation d'automobiles et de motocycles,3254,76
95,G,Commerce ; réparation d'automobiles et de motocycles,1880,73
95,G,Commerce ; réparation d'automobiles et de motocycles,1539,71
95,G,Commerce ; réparation d'automobiles et de motocycles,0992,63
95,G,Commerce ; réparation d'automobiles et de motocycles,1982,57
95,G,Commerce ; réparation d'automobiles et de motocycles,1686,43
95,G,Commerce ; réparation d'automobiles et de motocycles,1557,38
95,G,Commerce ; réparation d'automobiles et de motocycles,3216,33
95,G,Commerce ; réparation d'automobiles et de motocycles,1979,32
95,G,Commerce ; réparation d'automobiles et de motocycles,0804,30
95,G,Commerce ; réparation d'automobiles et de motocycles,1286,29
95,G,Commerce ; réparation d'automobiles et de motocycles,1404,25
95,G,Commerce ; réparation d'automobiles et de motocycles,0500,25
95,G,Commerce ; réparation d'automobiles et de motocycles,3032,23
95,G,Commerce ; réparation d'automobiles et de motocycles,0044,23
95,G,Commerce ; réparation d'automobiles et de motocycles,0953,23
95,G,Commerce ; réparation d'automobiles et de motocycles,1486,19
95,G,Commerce ; réparation d'automobiles et de motocycles,9998,19
95,G,Commerce ; réparation d'automobiles et de motocycles,1596,19
95,G,Commerce ; réparation d'automobiles et de motocycles,3013,16
95,G,Commerce ; réparation d'automobiles et de motocycles,1487,15
95,G,Commerce ; réparation d'automobiles et de motocycles,0493,13
95,G,Commerce ; réparation d'automobiles et de motocycles,3243,13
95,G,Commerce ; réparation d'automobiles et de motocycles,1504,12
95,G,Commerce ; réparation d'automobiles et de motocycles,1555,12
95,G,Commerce ; réparation d'automobiles et de motocycles,0733,12
95,G,Commerce ; réparation d'automobiles et de motocycles,2148,11
95,G,Commerce ; réparation d'automobiles et de motocycles,0016,10
95,G,Commerce ; réparation d'automobiles et de motocycles,2098,10
95,G,Commerce ; réparation d'automobiles et de motocycles,0843,9
95,G,Commerce ; réparation d'automobiles et de motocycles,0675,8
95,G,Commerce ; réparation d'automobiles et de motocycles,1267,7
95,G,Commerce ; réparation d'automobiles et de motocycles,0054,7
95,G,Commerce ; réparation d'automobiles et de motocycles,1077,7
95,G,Commerce ; réparation d'automobiles et de motocycles,0176,6
95,G,Commerce ; réparation d'automobiles et de motocycles,1536,6
95,G,Commerce ; réparation d'automobiles et de motocycles,1408,6
95,G,Commerce ; réparation d'automobiles et de motocycles,3224,6
95,G,Commerce ; réparation d'automobiles et de motocycles,1534,6
95,G,Commerce ; réparation d'automobiles et de motocycles,1606,6
95,G,Commerce ; réparation d'automobiles et de motocycles,2596,6
95,G,Commerce ; réparation d'automobiles et de motocycles,2609,6
95,G,Commerce ; réparation d'automobiles et de motocycles,1501,5
95,G,Commerce ; réparation d'automobiles et de motocycles,0637,5
95,G,Commerce ; réparation d'automobiles et de motocycles,1760,5
95,G,Commerce ; réparation d'automobiles et de motocycles,1383,5
95,H,Transports et entreposage,0016,1251
95,H,Transports et entreposage,2219,240
95,H,Transports et entreposage,9999,70
95,H,Transports et entreposage,0275,30
95,H,Transports et entreposage,1090,18
95,H,Transports et entreposage,1424,12
95,H,Transports et entreposage,9998,8
95,H,Transports et entreposage,1404,6
95,I,Hébergement et restauration,1979,1148
95,I,Hébergement et restauration,1501,917
95,I,Hébergement et restauration,9999,50
95,I,Hébergement et restauration,0953,10
95,I,Hébergement et restauration,1316,6
95,I,Hébergement et restauration,1518,5
95,I,Hébergement et restauration,9998,5
95,J,Information et communication,1486,969
95,J,Information et communication,9999,91
95,J,Information et communication,2148,67
95,J,Information et communication,2642,30
95,J,Information et communication,2098,27
95,J,Information et communication,2121,23
95,J,Information et communication,1480,7
95,J,Information et communication,3097,7
95,J,Information et communication,1307,6
95,J,Information et communication,3248,6
95,J,Information et communication,1686,5
95,K,Activités financières et d'assurance,9999,130
95,K,Activités financières et d'assurance,1486,95
95,K,Activités financières et d'assurance,0478,89
95,K,Activités financières et d'assurance,2247,74
95,K,Activités financières et d'assurance,2335,55
95,K,Activités financières et d'assurance,1147,53
95,K,Activités financières et d'assurance,2098,34
95,K,Activités financières et d'assurance,3248,23
95,K,Activités financières et d'assurance,1619,17
95,K,Activités financières et d'assurance,0573,15
95,K,Activités financières et d'assurance,2420,15
95,K,Activités financières et d'assurance,2216,11
95,K,Activités financières et d'assurance,1527,11
95,K,Activités financières et d'assurance,0016,10
95,K,Activités financières et d'assurance,1090,9
95,K,Activités financières et d'assurance,1979,8
95,K,Activités financières et d'assurance,2931,7
95,K,Activités financières et d'assurance,1951,5
95,K,Activités financières et d'assurance,0915,5
95,L,Activités immobilières,1527,490
95,L,Activités immobilières,9999,45
95,L,Activités immobilières,1043,33
95,L,Activités immobilières,1486,9
95,L,Activités immobilières,2098,8
95,L,Activités immobilières,1512,6
95,L,Activités immobilières,1979,5
95,M,"Activités spécialisées, scientifiques et techniques",1486,1128
95,M,"Activités spécialisées, scientifiques et techniques",0787,258
95,M,"Activités spécialisées, scientifiques et techniques",9999,213
95,M,"Activités spécialisées, scientifiques et techniques",2098,137
95,M,"Activités spécialisées, scientifiques et techniques",0086,84
95,M,"Activités spécialisées, scientifiques et techniques",1090,81
95,M,"Activités spécialisées, scientifiques et techniques",2205,73
95,M,"Activités spécialisées, scientifiques et techniques",3248,56
95,M,"Activités spécialisées, scientifiques et techniques",2332,47
95,M,"Activités spécialisées, scientifiques et techniques",3253,36
95,M,"Activités spécialisées, scientifiques et techniques",2420,29
95,M,"Activités spécialisées, scientifiques et techniques",9998,27
95,M,"Activités spécialisées, scientifiques et techniques",1596,24
95,M,"Activités spécialisées, scientifiques et techniques",1875,21
95,M,"Activités spécialisées, scientifiques et techniques",3213,18
95,M,"Activités spécialisées, scientifiques et techniques",3168,16
95,M,"Activités spécialisées, scientifiques et techniques",1000,16
95,M,"Activités spécialisées, scientifiques et techniques",2543,16
95,M,"Activités spécialisées, scientifiques et techniques",0573,14
95,M,"Activités spécialisées, scientifiques et techniques",3250,13
95,M,"Activités spécialisées, scientifiques et techniques",2148,11
95,M,"Activités spécialisées, scientifiques et techniques",2609,8
95,M,"Activités spécialisées, scientifiques et techniques",2372,7
95,M,"Activités spécialisées, scientifiques et techniques",3212,7
95,M,"Activités spécialisées, scientifiques et techniques",1516,6
95,M,"Activités spécialisées, scientifiques et techniques",1404,6
95,M,"Activités spécialisées, scientifiques et techniques",0478,6
95,M,"Activités spécialisées, scientifiques et techniques",0043,6
95,M,"Activités spécialisées, scientifiques et techniques",1979,6
95,M,"Activités spécialisées, scientifiques et techniques",3043,5
95,M,"Activités spécialisées, scientifiques et techniques",2216,5
95,M,"Activités spécialisées, scientifiques et techniques",3244,5
95,M,"Activités spécialisées, scientifiques et techniques",2614,5
95,N,Activités de services administratifs et de soutien,3043,434
95,N,Activités de services administratifs et de soutien,1043,307
95,N,Activités de services administratifs et de soutien,1351,204
95,N,Activités de services administratifs et de soutien,7018,184
95,N,Activités de services administratifs et de soutien,2098,156
95,N,Activités de services administratifs et de soutien,9999,95
95,N,Activités de services administratifs et de soutien,1486,80
95,N,Activités de services administratifs et de soutien,1404,54
95,N,Activités de services administratifs et de soutien,1147,53
95,N,Activités de services administratifs et de soutien,1596,29
95,N,Activités de services administratifs et de soutien,2378,29
95,N,Activités de services administratifs et de soutien,0016,24
95,N,Activités de services administratifs et de soutien,1413,23
95,N,Activités de services administratifs et de soutien,3248,22
95,N,Activités de services administratifs et de soutien,3127,21
95,N,Activités de services administratifs et de soutien,1605,20
95,N,Activités de services administratifs et de soutien,1090,18
95,N,Activités de services administratifs et de soutien,1710,17
95,N,Activités de services administratifs et de soutien,2420,17
95,N,Activités de services administratifs et de soutien,1619,13
95,N,Activités de services administratifs et de soutien,3245,12
95,N,Activités de services administratifs et de soutien,2609,12
95,N,Activités de services administratifs et de soutien,3237,11
95,N,Activités de services administratifs et de soutien,1982,10
95,N,Activités de services administratifs et de soutien,1597,7
95,N,Activités de services administratifs et de soutien,0573,6
95,N,Activités de services administratifs et de soutien,1760,5
95,N,Activités de services administratifs et de soutien,1909,5
95,N,Activités de services administratifs et de soutien,3219,5
95,O,Administration publique,5021,225
95,O,Administration publique,9999,9
95,P,Enseignement,9999,237
95,P,Enseignement,1090,189
95,P,Enseignement,1516,167
95,P,Enseignement,1518,43
95,P,Enseignement,3218,28
95,P,Enseignement,2691,27
95,P,Enseignement,2511,22
95,P,Enseignement,5024,21
95,P,Enseignement,7026,15
95,P,Enseignement,1486,8
95,P,Enseignement,9998,5
95,Q,Santé humaine et action sociale,1147,363
95,Q,Santé humaine et action sociale,1619,264
95,Q,Santé humaine et action sociale,9999,128
95,Q,Santé humaine et action sociale,3127,94
95,Q,Santé humaine et action sociale,0016,69
95,Q,Santé humaine et action sociale,5021,49
95,Q,Santé humaine et action sociale,2264,35
95,Q,Santé humaine et action sociale,1261,33
95,Q,Santé humaine et action sociale,0413,32
95,Q,Santé humaine et action sociale,2941,23
95,Q,Santé humaine et action sociale,0029,20
95,Q,Santé humaine et action sociale,1518,11
95,Q,Santé humaine et action sociale,1982,5
95,R,"Arts, spectacles et activités récréatives",2511,474
95,R,"Arts, spectacles et activités récréatives",3090,103
95,R,"Arts, spectacles et activités récréatives",1285,70
95,R,"Arts, spectacles et activités récréatives",9999,56
95,R,"Arts, spectacles et activités récréatives",1518,53
95,R,"Arts, spectacles et activités récréatives",1790,53
95,R,"Arts, spectacles et activités récréatives",3252,23
95,R,"Arts, spectacles et activités récréatives",7026,14
95,R,"Arts, spectacles et activités récréatives",2021,8
95,R,"Arts, spectacles et activités récréatives",2717,8
95,R,"Arts, spectacles et activités récréatives",5021,5
95,R,"Arts, spectacles et activités récréatives",1979,5
95,S,Autres activités de services,2596,583
95,S,Autres activités de services,9999,269
95,S,Autres activités de services,3032,223
95,S,Autres activités de services,1518,93
95,S,Autres activités de services,2002,69
95,S,Autres activités de services,1261,45
95,S,Autres activités de services,0759,33
95,S,Autres activités de services,3127,30
95,S,Autres activités de services,2511,22
95,S,Autres activités de services,1486,21
95,S,Autres activités de services,1686,16
95,S,Autres activités de services,3248,15
95,S,Autres activités de services,1978,11
95,S,Autres activités de services,1516,11
95,S,Autres activités de services,0413,9
95,S,Autres activités de services,2691,7
95,S,Autres activités de services,1483,7
95,S,Autres activités de services,2098,6
95,S,Autres activités de services,3218,6
95,S,Autres activités de services,2941,5
95,S,Autres activités de services,3043,5
95,S,Autres activités de services,9998,5
95,S,Autres activités de services,1411,5
95,,,1596,21
95,,,0016,7
95,,,2420,7
95,,,1979,6
95,,,9999,6
95,,,1090,5
971,A,"Agriculture, sylviculture et pêche",9999,186
971,A,"Agriculture, sylviculture et pêche",7024,128
971,A,"Agriculture, sylviculture et pêche",5619,18
971,A,"Agriculture, sylviculture et pêche",1979,5
971,B,Industries extractives,9999,6
971,C,Industrie manufacturière,9999,585
971,C,Industrie manufacturière,2328,61
971,C,Industrie manufacturière,0843,55
971,C,Industrie manufacturière,1979,48
971,C,Industrie manufacturière,0184,35
971,C,Industrie manufacturière,1501,31
971,C,Industrie manufacturière,3144,26
971,C,Industrie manufacturière,3109,22
971,C,Industrie manufacturière,3248,21
971,C,Industrie manufacturière,1267,20
971,C,Industrie manufacturière,1396,20
971,C,Industrie manufacturière,1431,19
971,C,Industrie manufacturière,0993,14
971,C,Industrie manufacturière,3236,13
971,C,Industrie manufacturière,1412,12
971,C,Industrie manufacturière,1534,11
971,C,Industrie manufacturière,3254,10
971,C,Industrie manufacturière,3222,10
971,C,Industrie manufacturière,9998,10
971,C,Industrie manufacturière,0992,9
971,C,Industrie manufacturière,1700,9
971,C,Industrie manufacturière,1286,9
971,C,Industrie manufacturière,2216,8
971,C,Industrie manufacturière,1513,7
971,C,Industrie manufacturière,0086,6
971,C,Industrie manufacturière,1411,6
971,C,Industrie manufacturière,1505,6
971,C,Industrie manufacturière,1596,6
971,C,Industrie manufacturière,0953,6
971,C,Industrie manufacturière,1517,5
971,C,Industrie manufacturière,1090,5
971,C,Industrie manufacturière,0650,5
971,D,"Production et distribution d'électricité, de gaz, de vapeur",9999,19
971,E,"Production et distribution d'eau ; assainissement, déchets",2149,32
971,E,"Production et distribution d'eau ; assainissement, déchets",9999,25
971,E,"Production et distribution d'eau ; assainissement, déchets",0637,10
971,E,"Production et distribution d'eau ; assainissement, déchets",2272,9
971,E,"Production et distribution d'eau ; assainissement, déchets",2147,9
971,E,"Production et distribution d'eau ; assainissement, déchets",2328,6
971,F,Construction,2328,910
971,F,Construction,9999,334
971,F,Construction,3144,297
971,F,Construction,2420,73
971,F,Construction,1596,66
971,F,Construction,1702,30
971,F,Construction,2609,26
971,F,Construction,3212,19
971,F,Construction,1412,16
971,F,Construction,2614,16
971,F,Construction,3222,14
971,F,Construction,1597,14
971,F,Construction,0749,8
971,F,Construction,1486,7
971,F,Construction,1512,7
971,F,Construction,0998,5
971,F,Construction,3107,5
971,F,Construction,9998,5
971,F,Construction,2148,5
971,G,Commerce ; réparation d'automobiles et de motocycles,9999,981
971,G,Commerce ; réparation d'automobiles et de motocycles,1483,268
971,G,Commerce ; réparation d'automobiles et de motocycles,2216,241
971,G,Commerce ; réparation d'automobiles et de motocycles,1517,213
971,G,Commerce ; réparation d'automobiles et de motocycles,1505,195
971,G,Commerce ; réparation d'automobiles et de motocycles,1996,156
971,G,Commerce ; réparation d'automobiles et de motocycles,0573,150
971,G,Commerce ; réparation d'automobiles et de motocycles,1090,136
971,G,Commerce ; réparation d'automobiles et de motocycles,1431,71
971,G,Commerce ; réparation d'automobiles et de motocycles,1961,68
971,G,Commerce ; réparation d'automobiles et de motocycles,1203,45
971,G,Commerce ; réparation d'automobiles et de motocycles,1539,44
971,G,Commerce ; réparation d'automobiles et de motocycles,1880,37
971,G,Commerce ; réparation d'automobiles et de motocycles,1686,34
971,G,Commerce ; réparation d'automobiles et de motocycles,0733,32
971,G,Commerce ; réparation d'automobiles et de motocycles,1557,30
971,G,Commerce ; réparation d'automobiles et de motocycles,1606,29
971,G,Commerce ; réparation d'automobiles et de motocycles,1978,28
971,G,Commerce ; réparation d'automobiles et de motocycles,1982,28
971,G,Commerce ; réparation d'automobiles et de motocycles,1408,26
971,G,Commerce ; réparation d'automobiles et de motocycles,3243,26
971,G,Commerce ; réparation d'automobiles et de motocycles,1487,18
971,G,Commerce ; réparation d'automobiles et de motocycles,3032,18
971,G,Commerce ; réparation d'automobiles et de motocycles,3216,16
971,G,Commerce ; réparation d'automobiles et de motocycles,2198,15
971,G,Commerce ; réparation d'automobiles et de motocycles,3237,15
971,G,Commerce ; réparation d'automobiles et de motocycles,0500,13
971,G,Commerce ; réparation d'automobiles et de motocycles,0675,12
971,G,Commerce ; réparation d'automobiles et de motocycles,1383,8
971,G,Commerce ; réparation d'automobiles et de motocycles,0493,8
971,G,Commerce ; réparation d'automobiles et de motocycles,0043,8
971,G,Commerce ; réparation d'automobiles et de motocycles,2328,8
971,G,Commerce ; réparation d'automobiles et de motocycles,9998,8
971,G,Commerce ; réparation d'automobiles et de motocycles,3013,7
971,G,Commerce ; réparation d'automobiles et de motocycles,1501,7
971,G,Commerce ; réparation d'automobiles et de motocycles,0379,6
971,G,Commerce ; réparation d'automobiles et de motocycles,1760,6
971,G,Commerce ; réparation d'automobiles et de motocycles,2098,6
971,G,Commerce ; réparation d'automobiles et de motocycles,3254,5
971,G,Commerce ; réparation d'automobiles et de motocycles,1979,5
971,H,Transports et entreposage,9999,343
971,H,Transports et entreposage,0016,166
971,H,Transports et entreposage,3028,30
971,H,Transports et entreposage,2219,29
971,H,Transports et entreposage,0275,12
971,H,Transports et entreposage,1424,10
971,H,Transports et entreposage,2972,8
971,H,Transports et entreposage,3017,8
971,H,Transports et entreposage,3236,7
971,H,Transports et entreposage,3223,6
971,H,Transports et entreposage,2328,6
971,H,Transports et entreposage,3207,5
971,H,Transports et entreposage,5521,5
971,H,Transports et entreposage,1408,5
971,I,Hébergement et restauration,1979,682
971,I,Hébergement et restauration,1501,265
971,I,Hébergement et restauration,9999,205
971,I,Hébergement et restauration,1527,31
971,I,Hébergement et restauration,1316,28
971,I,Hébergement et restauration,1266,8
971,I,Hébergement et restauration,1631,7
971,I,Hébergement et restauration,9998,5
971,I,Hébergement et restauration,0953,5
971,J,Information et communication,1486,80
971,J,Information et communication,9999,65
971,J,Information et communication,2148,19
971,J,Information et communication,2642,18
971,J,Information et communication,1480,8
971,J,Information et communication,2098,7
971,J,Information et communication,1922,6
971,J,Information et communication,3230,5
971,K,Activités financières et d'assurance,9999,196
971,K,Activités financières et d'assurance,2247,39
971,K,Activités financières et d'assurance,2098,27
971,K,Activités financières et d'assurance,1486,25
971,K,Activités financières et d'assurance,0478,25
971,K,Activités financières et d'assurance,2335,13
971,K,Activités financières et d'assurance,1619,12
971,K,Activités financières et d'assurance,1147,12
971,K,Activités financières et d'assurance,1951,7
971,K,Activités financières et d'assurance,0915,5
971,K,Activités financières et d'assurance,2931,5
971,K,Activités financières et d'assurance,1431,5
971,L,Activités immobilières,1527,181
971,L,Activités immobilières,9999,155
971,L,Activités immobilières,1043,11
971,L,Activités immobilières,1512,7
971,L,Activités immobilières,2328,5
971,M,"Activités spécialisées, scientifiques et techniques",9999,321
971,M,"Activités spécialisées, scientifiques et techniques",1486,239
971,M,"Activités spécialisées, scientifiques et techniques",0787,143
971,M,"Activités spécialisées, scientifiques et techniques",2332,55
971,M,"Activités spécialisées, scientifiques et techniques",2098,52
971,M,"Activités spécialisées, scientifiques et techniques",3253,38
971,M,"Activités spécialisées, scientifiques et techniques",0086,27
971,M,"Activités spécialisées, scientifiques et techniques",2205,22
971,M,"Activités spécialisées, scientifiques et techniques",1000,20
971,M,"Activités spécialisées, scientifiques et techniques",1875,19
971,M,"Activités spécialisées, scientifiques et techniques",1090,19
971,M,"Activités spécialisées, scientifiques et techniques",2543,18
971,M,"Activités spécialisées, scientifiques et techniques",3213,16
971,M,"Activités spécialisées, scientifiques et techniques",3250,14
971,M,"Activités spécialisées, scientifiques et techniques",2216,11
971,M,"Activités spécialisées, scientifiques et techniques",3168,11
971,M,"Activités spécialisées, scientifiques et techniques",1516,5
971,M,"Activités spécialisées, scientifiques et techniques",2328,5
971,N,Activités de services administratifs et de soutien,9999,422
971,N,Activités de services administratifs et de soutien,3043,130
971,N,Activités de services administratifs et de soutien,7018,93
971,N,Activités de services administratifs et de soutien,1351,89
971,N,Activités de services administratifs et de soutien,1090,65
971,N,Activités de services administratifs et de soutien,2098,60
971,N,Activités de services administratifs et de soutien,1043,57
971,N,Activités de services administratifs et de soutien,3245,25
971,N,Activités de services administratifs et de soutien,2378,23
971,N,Activités de services administratifs et de soutien,1413,16
971,N,Activités de services administratifs et de soutien,1710,15
971,N,Activités de services administratifs et de soutien,1909,15
971,N,Activités de services administratifs et de soutien,1605,15
971,N,Activités de services administratifs et de soutien,3236,14
971,N,Activités de services administratifs et de soutien,1486,13
971,N,Activités de services administratifs et de soutien,2328,13
971,N,Activités de services administratifs et de soutien,1404,8
971,N,Activités de services administratifs et de soutien,2216,8
971,N,Activités de services administratifs et de soutien,0016,7
971,N,Activités de services administratifs et de soutien,1982,7
971,N,Activités de services administratifs et de soutien,3127,7
971,N,Activités de services administratifs et de soutien,3144,6
971,N,Activités de services administratifs et de soutien,0787,6
971,N,Activités de services administratifs et de soutien,0573,5
971,N,Activités de services administratifs et de soutien,2511,5
971,N,Activités de services administratifs et de soutien,1979,5
971,O,Administration publique,5021,30
971,O,Administration publique,9999,25
971,O,Administration publique,5003,7
971,P,Enseignement,9999,166
971,P,Enseignement,1516,78
971,P,Enseignement,1090,23
971,P,Enseignement,2511,21
971,P,Enseignement,2691,21
971,P,Enseignement,3218,18
971,P,Enseignement,1518,11
971,P,Enseignement,5024,9
971,P,Enseignement,1486,5
971,Q,Santé humaine et action sociale,9999,318
971,Q,Santé humaine et action sociale,1147,97
971,Q,Santé humaine et action sociale,1619,91
971,Q,Santé humaine et action sociale,2941,77
971,Q,Santé humaine et action sociale,3127,47
971,Q,Santé humaine et action sociale,1261,46
971,Q,Santé humaine et action sociale,0413,24
971,Q,Santé humaine et action sociale,5021,24
971,Q,Santé humaine et action sociale,3207,15
971,Q,Santé humaine et action sociale,2405,15
971,Q,Santé humaine et action sociale,2264,14
971,Q,Santé humaine et action sociale,1518,12
971,Q,Santé humaine et action sociale,0016,10
971,Q,Santé humaine et action sociale,0029,9
971,Q,Santé humaine et action sociale,1982,6
971,R,"Arts, spectacles et activités récréatives",2511,103
971,R,"Arts, spectacles et activités récréatives",9999,83
971,R,"Arts, spectacles et activités récréatives",1790,34
971,R,"Arts, spectacles et activités récréatives",3090,20
971,R,"Arts, spectacles et activités récréatives",1285,20
971,R,"Arts, spectacles et activités récréatives",1518,14
971,R,"Arts, spectacles et activités récréatives",1979,7
971,S,Autres activités de services,9999,250
971,S,Autres activités de services,2596,108
971,S,Autres activités de services,3032,80
971,S,Autres activités de services,1261,34
